Event_ID,Session_ID,Funnel_Step,Step_Number,Event_Time,Restaurant_Name,Cuisine,Order_Value,Payment_Method,Delivery_Time_Mins
EVT1300,SES1085,Order Delivered,7,2024-11-08 00:15:00,Box8,Desserts,271.97,Cash on Delivery,57
EVT1301,SES1086,App Opened,1,2024-12-22 00:02:00,,,,,
EVT1302,SES1086,Restaurant Viewed,2,2024-12-22 00:05:00,Paradise Biryani,South Indian,,,
EVT1303,SES1086,Item Added to Cart,4,2024-12-22 00:07:00,Paradise Biryani,Beverages,,,
EVT1304,SES1087,App Opened,1,2024-12-01 00:02:00,,,,,
EVT1305,SES1087,Menu Opened,3,2024-12-01 00:04:00,Faasos,Pizza,,,
EVT1306,SES1087,Item Added to Cart,4,2024-12-01 00:06:00,Barbeque Nation,Desserts,,,
EVT1307,SES1088,App Opened,1,2024-12-22 00:00:00,,,,,
EVT1308,SES1088,Restaurant Viewed,2,2024-12-22 00:04:00,Dominos,Beverages,,,
EVT1309,SES1088,Menu Opened,3,2024-12-22 00:06:00,Dominos,Biryani,,,
EVT1310,SES1088,Order Placed,5,2024-12-22 00:10:00,Haldirams,Desserts,369.66,,
EVT1311,SES1089,App Opened,1,2024-08-21 00:01:00,,,,,
EVT1312,SES1089,Order Placed,5,2024-08-21 00:11:00,Haldirams,Beverages,272.91,,
EVT1313,SES1090,App Opened,1,2024-11-09 00:03:00,,,,,
EVT1314,SES1090,Item Added to Cart,4,2024-11-09 00:07:00,Paradise Biryani,Beverages,,,
EVT1315,SES1090,Order Placed,5,2024-11-09 00:09:00,Barbeque Nation,Desserts,375.39,,
EVT1316,SES1091,App Opened,1,2024-08-31 00:03:00,,,,,
EVT1317,SES1091,Restaurant Viewed,2,2024-08-31 00:04:00,McDonalds,Biryani,,,
EVT1318,SES1091,Item Added to Cart,4,2024-08-31 00:07:00,Dominos,Chinese,,,
EVT1319,SES1091,Order Placed,5,2024-08-31 00:09:00,Barbeque Nation,Beverages,429.48,,
EVT1320,SES1092,App Opened,1,2024-09-05 00:01:00,,,,,
EVT1321,SES1092,Restaurant Viewed,2,2024-09-05 00:03:00,Burger King,Biryani,,,
EVT1322,SES1092,Item Added to Cart,4,2024-09-05 00:07:00,Burger King,Beverages,,,
EVT1323,SES1092,Payment Completed,6,2024-09-05 00:10:00,Paradise Biryani,Biryani,704.36,Cash on Delivery,
EVT1324,SES1093,App Opened,1,2024-05-26 00:00:00,,,,,
EVT1325,SES1093,Restaurant Viewed,2,2024-05-26 00:03:00,Haldirams,South Indian,,,
EVT1326,SES1093,Menu Opened,3,2024-05-26 00:04:00,Faasos,Biryani,,,
EVT1327,SES1093,Order Placed,5,2024-05-26 00:08:00,Paradise Biryani,Fast Food,679.28,,
EVT1328,SES1094,App Opened,1,2024-02-11 00:03:00,,,,,
EVT1329,SES1094,Restaurant Viewed,2,2024-02-11 00:02:00,McDonalds,Pizza,,,
EVT1330,SES1094,Order Placed,5,2024-02-11 00:08:00,Chai Point,Fast Food,583.72,,
EVT1331,SES1094,Payment Completed,6,2024-02-11 00:13:00,Chai Point,Pizza,773.59,Credit Card,
EVT1332,SES1095,App Opened,1,2024-03-19 00:02:00,,,,,
EVT1333,SES1095,Restaurant Viewed,2,2024-03-19 00:02:00,Burger King,Pizza,,,
EVT1334,SES1095,Menu Opened,3,2024-03-19 00:07:00,Barbeque Nation,Fast Food,,,
EVT1335,SES1096,App Opened,1,2024-10-04 00:00:00,,,,,
EVT1336,SES1096,Menu Opened,3,2024-10-04 00:06:00,Barbeque Nation,South Indian,,,
EVT1337,SES1097,App Opened,1,2024-07-18 00:03:00,,,,,
EVT1338,SES1097,Restaurant Viewed,2,2024-07-18 00:05:00,Burger King,Biryani,,,
EVT1339,SES1098,App Opened,1,2024-06-29 00:03:00,,,,,
EVT1340,SES1099,App Opened,1,2024-04-22 00:02:00,,,,,
EVT1341,SES1099,Restaurant Viewed,2,2024-04-22 00:02:00,Burger King,Chinese,,,
EVT1342,SES1099,Order Placed,5,2024-04-22 00:11:00,Haldirams,Biryani,305.88,,
EVT1343,SES1099,Payment Completed,6,2024-04-22 00:11:00,Haldirams,Chinese,689.81,Cash on Delivery,
EVT1344,SES1100,App Opened,1,2024-06-21 00:03:00,,,,,
EVT1345,SES1100,Menu Opened,3,2024-06-21 00:05:00,Box8,Fast Food,,,
EVT1346,SES1100,Order Placed,5,2024-06-21 00:11:00,Paradise Biryani,Chinese,363.32,,
EVT1347,SES1101,App Opened,1,2024-09-30 00:00:00,,,,,
EVT1348,SES1102,App Opened,1,2024-11-25 00:01:00,,,,,
EVT1349,SES1102,Restaurant Viewed,2,2024-11-25 00:05:00,Box8,Biryani,,,
EVT1350,SES1102,Menu Opened,3,2024-11-25 00:06:00,McDonalds,South Indian,,,
EVT1351,SES1102,Item Added to Cart,4,2024-11-25 00:09:00,Chai Point,Beverages,,,
EVT1352,SES1102,Order Placed,5,2024-11-25 00:09:00,Haldirams,Biryani,287.33,,
EVT1353,SES1102,Order Delivered,7,2024-11-25 00:13:00,Box8,Pizza,796.55,Debit Card,32
EVT1354,SES1103,App Opened,1,2024-05-13 00:03:00,,,,,
EVT1355,SES1103,Menu Opened,3,2024-05-13 00:06:00,Haldirams,Beverages,,,
EVT1356,SES1104,App Opened,1,2024-06-21 00:01:00,,,,,
EVT1357,SES1104,Item Added to Cart,4,2024-06-21 00:07:00,Wow Momo,Desserts,,,
EVT1358,SES1104,Payment Completed,6,2024-06-21 00:10:00,Faasos,North Indian,117.52,Credit Card,
EVT1359,SES1105,App Opened,1,2024-08-28 00:00:00,,,,,
EVT1360,SES1105,Restaurant Viewed,2,2024-08-28 00:05:00,Barbeque Nation,Desserts,,,
EVT1361,SES1105,Item Added to Cart,4,2024-08-28 00:06:00,Box8,Chinese,,,
EVT1362,SES1105,Order Placed,5,2024-08-28 00:11:00,Paradise Biryani,Beverages,174.98,,
EVT1363,SES1106,App Opened,1,2024-11-28 00:00:00,,,,,
EVT1364,SES1106,Restaurant Viewed,2,2024-11-28 00:03:00,Chai Point,Biryani,,,
EVT1365,SES1106,Order Placed,5,2024-11-28 00:10:00,Box8,Biryani,452.22,,
EVT1366,SES1106,Order Delivered,7,2024-11-28 00:15:00,McDonalds,Beverages,118.32,Credit Card,23
EVT1367,SES1107,App Opened,1,2024-01-11 00:00:00,,,,,
EVT1368,SES1107,Restaurant Viewed,2,2024-01-11 00:03:00,Chai Point,Desserts,,,
EVT1369,SES1107,Menu Opened,3,2024-01-11 00:07:00,Burger King,Beverages,,,
EVT1370,SES1107,Item Added to Cart,4,2024-01-11 00:09:00,Chai Point,Beverages,,,
EVT1371,SES1107,Order Placed,5,2024-01-11 00:09:00,Dominos,Fast Food,147.38,,
EVT1372,SES1107,Order Delivered,7,2024-01-11 00:13:00,Faasos,Biryani,485.54,Wallet,33
EVT1373,SES1108,App Opened,1,2024-02-28 00:00:00,,,,,
EVT1374,SES1108,Restaurant Viewed,2,2024-02-28 00:03:00,Wow Momo,South Indian,,,
EVT1375,SES1108,Menu Opened,3,2024-02-28 00:07:00,Dominos,Fast Food,,,
EVT1376,SES1108,Item Added to Cart,4,2024-02-28 00:06:00,Wow Momo,Fast Food,,,
EVT1377,SES1109,App Opened,1,2024-11-06 00:00:00,,,,,
EVT1378,SES1109,Restaurant Viewed,2,2024-11-06 00:05:00,Chai Point,Biryani,,,
EVT1379,SES1109,Item Added to Cart,4,2024-11-06 00:06:00,Box8,Beverages,,,
EVT1380,SES1110,App Opened,1,2024-01-14 00:01:00,,,,,
EVT1381,SES1110,Restaurant Viewed,2,2024-01-14 00:02:00,Barbeque Nation,Fast Food,,,
EVT1382,SES1110,Order Delivered,7,2024-01-14 00:14:00,McDonalds,Pizza,774.84,Cash on Delivery,25
EVT1383,SES1111,App Opened,1,2024-04-11 00:01:00,,,,,
EVT1384,SES1111,Restaurant Viewed,2,2024-04-11 00:05:00,Barbeque Nation,Chinese,,,
EVT1385,SES1111,Menu Opened,3,2024-04-11 00:07:00,Wow Momo,Biryani,,,
EVT1386,SES1111,Order Delivered,7,2024-04-11 00:14:00,Faasos,Pizza,432.53,Cash on Delivery,50
EVT1387,SES1112,App Opened,1,2024-12-22 00:03:00,,,,,
EVT1388,SES1112,Restaurant Viewed,2,2024-12-22 00:05:00,Paradise Biryani,Chinese,,,
EVT1389,SES1112,Menu Opened,3,2024-12-22 00:07:00,Dominos,North Indian,,,
EVT1390,SES1113,App Opened,1,2024-09-29 00:03:00,,,,,
EVT1391,SES1113,Restaurant Viewed,2,2024-09-29 00:02:00,Barbeque Nation,Beverages,,,
EVT1392,SES1113,Menu Opened,3,2024-09-29 00:07:00,Barbeque Nation,Chinese,,,
EVT1393,SES1114,App Opened,1,2024-08-03 00:00:00,,,,,
EVT1394,SES1114,Restaurant Viewed,2,2024-08-03 00:02:00,Faasos,South Indian,,,
EVT1395,SES1114,Menu Opened,3,2024-08-03 00:07:00,Dominos,Beverages,,,
EVT1396,SES1114,Payment Completed,6,2024-08-03 00:12:00,Box8,South Indian,633.43,UPI,
EVT1397,SES1114,Order Delivered,7,2024-08-03 00:15:00,McDonalds,Chinese,686.9,UPI,25
EVT1398,SES1115,App Opened,1,2024-08-23 00:02:00,,,,,
EVT1399,SES1115,Restaurant Viewed,2,2024-08-23 00:05:00,Chai Point,Biryani,,,
EVT1400,SES1115,Menu Opened,3,2024-08-23 00:05:00,Haldirams,Chinese,,,
EVT1401,SES1115,Item Added to Cart,4,2024-08-23 00:08:00,Dominos,Desserts,,,
EVT1402,SES1115,Payment Completed,6,2024-08-23 00:10:00,Burger King,Chinese,552.18,Cash on Delivery,
EVT1403,SES1116,App Opened,1,2024-10-02 00:03:00,,,,,
EVT1404,SES1116,Restaurant Viewed,2,2024-10-02 00:04:00,Wow Momo,Biryani,,,
EVT1405,SES1116,Menu Opened,3,2024-10-02 00:05:00,Burger King,Pizza,,,
EVT1406,SES1116,Item Added to Cart,4,2024-10-02 00:06:00,Haldirams,North Indian,,,
EVT1407,SES1116,Order Placed,5,2024-10-02 00:09:00,Haldirams,Desserts,686.3,,
EVT1408,SES1117,App Opened,1,2024-05-05 00:03:00,,,,,
EVT1409,SES1117,Restaurant Viewed,2,2024-05-05 00:05:00,Burger King,South Indian,,,
EVT1410,SES1117,Menu Opened,3,2024-05-05 00:05:00,Chai Point,Beverages,,,
EVT1411,SES1117,Order Delivered,7,2024-05-05 00:15:00,Burger King,Fast Food,85.67,Cash on Delivery,46
EVT1412,SES1118,App Opened,1,2024-10-18 00:02:00,,,,,
EVT1413,SES1118,Restaurant Viewed,2,2024-10-18 00:05:00,Chai Point,Beverages,,,
EVT1414,SES1118,Menu Opened,3,2024-10-18 00:04:00,Faasos,North Indian,,,
EVT1415,SES1118,Item Added to Cart,4,2024-10-18 00:08:00,Faasos,South Indian,,,
EVT1416,SES1118,Order Placed,5,2024-10-18 00:11:00,Chai Point,South Indian,436.25,,
EVT1417,SES1119,App Opened,1,2024-04-03 00:00:00,,,,,
EVT1418,SES1119,Restaurant Viewed,2,2024-04-03 00:03:00,Chai Point,Fast Food,,,
EVT1419,SES1119,Menu Opened,3,2024-04-03 00:05:00,Box8,Fast Food,,,
EVT1420,SES1120,App Opened,1,2024-05-23 00:03:00,,,,,
EVT1421,SES1121,App Opened,1,2024-05-03 00:01:00,,,,,
EVT1422,SES1121,Restaurant Viewed,2,2024-05-03 00:02:00,Chai Point,Chinese,,,
EVT1423,SES1121,Menu Opened,3,2024-05-03 00:05:00,Box8,Beverages,,,
EVT1424,SES1121,Item Added to Cart,4,2024-05-03 00:09:00,Chai Point,Biryani,,,
EVT1425,SES1121,Order Placed,5,2024-05-03 00:08:00,Burger King,Fast Food,714.25,,
EVT1426,SES1121,Order Delivered,7,2024-05-03 00:12:00,Dominos,Fast Food,390.05,Wallet,34
EVT1427,SES1122,App Opened,1,2024-08-31 00:01:00,,,,,
EVT1428,SES1122,Restaurant Viewed,2,2024-08-31 00:04:00,Paradise Biryani,North Indian,,,
EVT1429,SES1123,App Opened,1,2024-04-23 00:00:00,,,,,
EVT1430,SES1123,Restaurant Viewed,2,2024-04-23 00:05:00,Chai Point,South Indian,,,
EVT1431,SES1123,Order Delivered,7,2024-04-23 00:12:00,Faasos,South Indian,200.27,UPI,33
EVT1432,SES1124,App Opened,1,2024-10-10 00:01:00,,,,,
EVT1433,SES1124,Order Delivered,7,2024-10-10 00:14:00,Paradise Biryani,Chinese,168.55,Credit Card,48
EVT1434,SES1125,App Opened,1,2024-12-25 00:00:00,,,,,
EVT1435,SES1125,Restaurant Viewed,2,2024-12-25 00:05:00,Paradise Biryani,Biryani,,,
EVT1436,SES1125,Menu Opened,3,2024-12-25 00:04:00,Barbeque Nation,Fast Food,,,
EVT1437,SES1126,App Opened,1,2024-03-02 00:03:00,,,,,
EVT1438,SES1126,Menu Opened,3,2024-03-02 00:07:00,Wow Momo,Desserts,,,
EVT1439,SES1127,App Opened,1,2024-04-20 00:03:00,,,,,
EVT1440,SES1127,Restaurant Viewed,2,2024-04-20 00:02:00,Faasos,South Indian,,,
EVT1441,SES1127,Menu Opened,3,2024-04-20 00:06:00,Wow Momo,Chinese,,,
EVT1442,SES1127,Payment Completed,6,2024-04-20 00:11:00,Box8,North Indian,783.97,Wallet,
EVT1443,SES1128,App Opened,1,2024-04-09 00:02:00,,,,,
EVT1444,SES1128,Menu Opened,3,2024-04-09 00:06:00,Burger King,Biryani,,,
EVT1445,SES1128,Payment Completed,6,2024-04-09 00:13:00,Chai Point,Pizza,719.06,Wallet,
EVT1446,SES1129,App Opened,1,2024-01-08 00:02:00,,,,,
EVT1447,SES1129,Item Added to Cart,4,2024-01-08 00:07:00,Barbeque Nation,South Indian,,,
EVT1448,SES1129,Order Placed,5,2024-01-08 00:10:00,Wow Momo,Chinese,454.74,,
EVT1449,SES1129,Order Delivered,7,2024-01-08 00:14:00,Faasos,Fast Food,625.07,Credit Card,21
EVT1450,SES1130,App Opened,1,2024-05-29 00:02:00,,,,,
EVT1451,SES1130,Restaurant Viewed,2,2024-05-29 00:04:00,Wow Momo,South Indian,,,
EVT1452,SES1130,Order Placed,5,2024-05-29 00:10:00,Dominos,North Indian,624.72,,
EVT1453,SES1131,App Opened,1,2024-05-25 00:00:00,,,,,
EVT1454,SES1131,Restaurant Viewed,2,2024-05-25 00:03:00,Box8,Pizza,,,
EVT1455,SES1131,Menu Opened,3,2024-05-25 00:06:00,Box8,Chinese,,,
EVT1456,SES1131,Payment Completed,6,2024-05-25 00:12:00,Faasos,Pizza,672.45,Debit Card,
EVT1457,SES1132,App Opened,1,2024-01-27 00:03:00,,,,,
EVT1458,SES1132,Menu Opened,3,2024-01-27 00:04:00,Wow Momo,Chinese,,,
EVT1459,SES1133,App Opened,1,2024-09-08 00:03:00,,,,,
EVT1460,SES1134,App Opened,1,2024-03-17 00:03:00,,,,,
EVT1461,SES1134,Menu Opened,3,2024-03-17 00:05:00,Chai Point,Beverages,,,
EVT1462,SES1134,Item Added to Cart,4,2024-03-17 00:06:00,Haldirams,Beverages,,,
EVT1463,SES1135,App Opened,1,2024-08-01 00:00:00,,,,,
EVT1464,SES1135,Restaurant Viewed,2,2024-08-01 00:05:00,Dominos,South Indian,,,
EVT1465,SES1135,Menu Opened,3,2024-08-01 00:06:00,Burger King,Chinese,,,
EVT1466,SES1135,Item Added to Cart,4,2024-08-01 00:08:00,Paradise Biryani,Biryani,,,
EVT1467,SES1135,Order Placed,5,2024-08-01 00:08:00,McDonalds,Chinese,644.33,,
EVT1468,SES1136,App Opened,1,2024-06-01 00:02:00,,,,,
EVT1469,SES1136,Restaurant Viewed,2,2024-06-01 00:05:00,Burger King,South Indian,,,
EVT1470,SES1136,Menu Opened,3,2024-06-01 00:04:00,Burger King,Desserts,,,
EVT1471,SES1137,App Opened,1,2024-02-20 00:01:00,,,,,
EVT1472,SES1137,Menu Opened,3,2024-02-20 00:07:00,Chai Point,Beverages,,,
EVT1473,SES1137,Item Added to Cart,4,2024-02-20 00:08:00,Dominos,Desserts,,,
EVT1474,SES1138,App Opened,1,2024-05-02 00:03:00,,,,,
EVT1475,SES1139,App Opened,1,2024-07-28 00:00:00,,,,,
EVT1476,SES1139,Restaurant Viewed,2,2024-07-28 00:02:00,Haldirams,North Indian,,,
EVT1477,SES1139,Order Delivered,7,2024-07-28 00:13:00,Burger King,Biryani,646.47,Credit Card,57
EVT1478,SES1140,App Opened,1,2024-04-28 00:02:00,,,,,
EVT1479,SES1140,Restaurant Viewed,2,2024-04-28 00:02:00,Chai Point,North Indian,,,
EVT1480,SES1140,Menu Opened,3,2024-04-28 00:05:00,Wow Momo,North Indian,,,
EVT1481,SES1140,Payment Completed,6,2024-04-28 00:10:00,Dominos,Chinese,285.45,Credit Card,
EVT1482,SES1141,App Opened,1,2024-04-29 00:02:00,,,,,
EVT1483,SES1141,Item Added to Cart,4,2024-04-29 00:08:00,McDonalds,North Indian,,,
EVT1484,SES1141,Order Delivered,7,2024-04-29 00:13:00,Wow Momo,Fast Food,265.71,UPI,23
EVT1485,SES1142,App Opened,1,2024-02-28 00:01:00,,,,,
EVT1486,SES1142,Restaurant Viewed,2,2024-02-28 00:05:00,Dominos,Biryani,,,
EVT1487,SES1142,Menu Opened,3,2024-02-28 00:07:00,Faasos,Desserts,,,
EVT1488,SES1142,Item Added to Cart,4,2024-02-28 00:06:00,Wow Momo,Pizza,,,
EVT1489,SES1142,Payment Completed,6,2024-02-28 00:10:00,Haldirams,Chinese,299.32,Cash on Delivery,
EVT1490,SES1143,App Opened,1,2024-01-31 00:01:00,,,,,
EVT1491,SES1143,Menu Opened,3,2024-01-31 00:05:00,Haldirams,Desserts,,,
EVT1492,SES1143,Payment Completed,6,2024-01-31 00:13:00,Box8,Biryani,550.2,Credit Card,
EVT1493,SES1143,Order Delivered,7,2024-01-31 00:15:00,Barbeque Nation,Biryani,684.43,Cash on Delivery,42
EVT1494,SES1144,App Opened,1,2024-03-04 00:01:00,,,,,
EVT1495,SES1144,Restaurant Viewed,2,2024-03-04 00:04:00,Burger King,Chinese,,,
EVT1496,SES1144,Order Delivered,7,2024-03-04 00:13:00,Faasos,Biryani,712.36,Credit Card,59
EVT1497,SES1145,App Opened,1,2024-10-03 00:02:00,,,,,
EVT1498,SES1146,App Opened,1,2024-06-14 00:02:00,,,,,
EVT1499,SES1146,Restaurant Viewed,2,2024-06-14 00:05:00,Box8,Fast Food,,,
EVT1500,SES1146,Menu Opened,3,2024-06-14 00:05:00,Burger King,Beverages,,,
EVT1501,SES1146,Item Added to Cart,4,2024-06-14 00:06:00,McDonalds,Desserts,,,
EVT1502,SES1147,App Opened,1,2024-10-21 00:00:00,,,,,
EVT1503,SES1147,Item Added to Cart,4,2024-10-21 00:06:00,Chai Point,South Indian,,,
EVT1504,SES1148,App Opened,1,2024-08-28 00:01:00,,,,,
EVT1505,SES1148,Order Placed,5,2024-08-28 00:10:00,Haldirams,Beverages,86.74,,
EVT1506,SES1149,App Opened,1,2024-09-08 00:02:00,,,,,
EVT1507,SES1149,Restaurant Viewed,2,2024-09-08 00:04:00,Haldirams,Pizza,,,
EVT1508,SES1149,Order Placed,5,2024-09-08 00:11:00,Box8,Pizza,85.14,,
EVT1509,SES1150,App Opened,1,2024-06-13 00:02:00,,,,,
EVT1510,SES1150,Restaurant Viewed,2,2024-06-13 00:05:00,McDonalds,Pizza,,,
EVT1511,SES1150,Order Delivered,7,2024-06-13 00:13:00,Dominos,Chinese,266.93,Wallet,34
EVT1512,SES1151,App Opened,1,2024-09-10 00:02:00,,,,,
EVT1513,SES1151,Restaurant Viewed,2,2024-09-10 00:02:00,Faasos,Biryani,,,
EVT1514,SES1151,Order Placed,5,2024-09-10 00:11:00,Burger King,Fast Food,391.43,,
EVT1515,SES1152,App Opened,1,2024-02-15 00:03:00,,,,,
EVT1516,SES1152,Restaurant Viewed,2,2024-02-15 00:02:00,Haldirams,North Indian,,,
EVT1517,SES1152,Menu Opened,3,2024-02-15 00:07:00,Faasos,Beverages,,,
EVT1518,SES1152,Item Added to Cart,4,2024-02-15 00:09:00,Haldirams,Fast Food,,,
EVT1519,SES1152,Order Placed,5,2024-02-15 00:08:00,Haldirams,Desserts,769.6,,
EVT1520,SES1152,Order Delivered,7,2024-02-15 00:14:00,Barbeque Nation,South Indian,530.72,UPI,21
EVT1521,SES1153,App Opened,1,2024-09-20 00:00:00,,,,,
EVT1522,SES1153,Restaurant Viewed,2,2024-09-20 00:04:00,Barbeque Nation,Pizza,,,
EVT1523,SES1153,Menu Opened,3,2024-09-20 00:05:00,Paradise Biryani,North Indian,,,
EVT1524,SES1153,Payment Completed,6,2024-09-20 00:10:00,Box8,Beverages,630.15,Cash on Delivery,
EVT1525,SES1154,App Opened,1,2024-04-06 00:00:00,,,,,
EVT1526,SES1154,Menu Opened,3,2024-04-06 00:04:00,McDonalds,North Indian,,,
EVT1527,SES1155,App Opened,1,2024-04-14 00:00:00,,,,,
EVT1528,SES1155,Restaurant Viewed,2,2024-04-14 00:04:00,Wow Momo,Desserts,,,
EVT1529,SES1155,Menu Opened,3,2024-04-14 00:07:00,Haldirams,North Indian,,,
EVT1530,SES1156,App Opened,1,2024-12-23 00:00:00,,,,,
EVT1531,SES1156,Restaurant Viewed,2,2024-12-23 00:04:00,Box8,Pizza,,,
EVT1532,SES1156,Menu Opened,3,2024-12-23 00:04:00,Box8,South Indian,,,
EVT1533,SES1156,Order Delivered,7,2024-12-23 00:14:00,Paradise Biryani,Desserts,426.61,Wallet,48
EVT1534,SES1157,App Opened,1,2024-03-22 00:01:00,,,,,
EVT1535,SES1157,Menu Opened,3,2024-03-22 00:06:00,Box8,Desserts,,,
EVT1536,SES1158,App Opened,1,2024-04-25 00:01:00,,,,,
EVT1537,SES1158,Restaurant Viewed,2,2024-04-25 00:04:00,Box8,Fast Food,,,
EVT1538,SES1158,Menu Opened,3,2024-04-25 00:04:00,Faasos,Chinese,,,
EVT1539,SES1158,Item Added to Cart,4,2024-04-25 00:06:00,Wow Momo,Fast Food,,,
EVT1540,SES1158,Order Placed,5,2024-04-25 00:09:00,Haldirams,South Indian,325.92,,
EVT1541,SES1159,App Opened,1,2024-05-29 00:02:00,,,,,
EVT1542,SES1159,Menu Opened,3,2024-05-29 00:06:00,Box8,Biryani,,,
EVT1543,SES1159,Item Added to Cart,4,2024-05-29 00:07:00,Dominos,Beverages,,,
EVT1544,SES1160,App Opened,1,2024-08-21 00:01:00,,,,,
EVT1545,SES1160,Restaurant Viewed,2,2024-08-21 00:05:00,Box8,Pizza,,,
EVT1546,SES1160,Menu Opened,3,2024-08-21 00:06:00,Wow Momo,Pizza,,,
EVT1547,SES1160,Item Added to Cart,4,2024-08-21 00:06:00,Paradise Biryani,North Indian,,,
EVT1548,SES1160,Order Placed,5,2024-08-21 00:08:00,Faasos,South Indian,182.53,,
EVT1549,SES1161,App Opened,1,2024-05-21 00:02:00,,,,,
EVT1550,SES1161,Restaurant Viewed,2,2024-05-21 00:02:00,Haldirams,Pizza,,,
EVT1551,SES1161,Menu Opened,3,2024-05-21 00:05:00,Barbeque Nation,Chinese,,,
EVT1552,SES1161,Item Added to Cart,4,2024-05-21 00:07:00,McDonalds,Pizza,,,
EVT1553,SES1161,Order Placed,5,2024-05-21 00:10:00,Dominos,North Indian,678.64,,
EVT1554,SES1161,Payment Completed,6,2024-05-21 00:10:00,Paradise Biryani,Pizza,299.65,Credit Card,
EVT1555,SES1162,App Opened,1,2024-05-24 00:01:00,,,,,
EVT1556,SES1162,Order Delivered,7,2024-05-24 00:13:00,McDonalds,Pizza,218.01,Cash on Delivery,43
EVT1557,SES1163,App Opened,1,2024-08-16 00:03:00,,,,,
EVT1558,SES1163,Menu Opened,3,2024-08-16 00:04:00,Box8,Pizza,,,
EVT1559,SES1163,Order Placed,5,2024-08-16 00:09:00,Paradise Biryani,Pizza,118.35,,
EVT1560,SES1164,App Opened,1,2024-06-13 00:03:00,,,,,
EVT1561,SES1164,Restaurant Viewed,2,2024-06-13 00:02:00,Chai Point,South Indian,,,
EVT1562,SES1164,Menu Opened,3,2024-06-13 00:07:00,Faasos,Fast Food,,,
EVT1563,SES1165,App Opened,1,2024-07-29 00:03:00,,,,,
EVT1564,SES1165,Restaurant Viewed,2,2024-07-29 00:05:00,Box8,North Indian,,,
EVT1565,SES1165,Menu Opened,3,2024-07-29 00:05:00,Chai Point,Pizza,,,
EVT1566,SES1165,Item Added to Cart,4,2024-07-29 00:08:00,Wow Momo,Desserts,,,
EVT1567,SES1166,App Opened,1,2024-12-05 00:01:00,,,,,
EVT1568,SES1166,Menu Opened,3,2024-12-05 00:06:00,Haldirams,North Indian,,,
EVT1569,SES1167,App Opened,1,2024-10-29 00:03:00,,,,,
EVT1570,SES1167,Restaurant Viewed,2,2024-10-29 00:05:00,Burger King,Chinese,,,
EVT1571,SES1167,Menu Opened,3,2024-10-29 00:06:00,Dominos,Fast Food,,,
EVT1572,SES1167,Order Placed,5,2024-10-29 00:08:00,Barbeque Nation,Pizza,150.85,,
EVT1573,SES1167,Payment Completed,6,2024-10-29 00:10:00,Faasos,Pizza,320.31,Debit Card,
EVT1574,SES1168,App Opened,1,2024-08-21 00:02:00,,,,,
EVT1575,SES1168,Restaurant Viewed,2,2024-08-21 00:03:00,Faasos,Biryani,,,
EVT1576,SES1168,Menu Opened,3,2024-08-21 00:06:00,Barbeque Nation,Fast Food,,,
EVT1577,SES1169,App Opened,1,2024-08-28 00:03:00,,,,,
EVT1578,SES1169,Restaurant Viewed,2,2024-08-28 00:03:00,Wow Momo,Pizza,,,
EVT1579,SES1169,Menu Opened,3,2024-08-28 00:05:00,Chai Point,Pizza,,,
EVT1580,SES1170,App Opened,1,2024-02-11 00:00:00,,,,,
EVT1581,SES1170,Restaurant Viewed,2,2024-02-11 00:03:00,Wow Momo,Desserts,,,
EVT1582,SES1170,Menu Opened,3,2024-02-11 00:07:00,Faasos,North Indian,,,
EVT1583,SES1170,Item Added to Cart,4,2024-02-11 00:07:00,Barbeque Nation,North Indian,,,
EVT1584,SES1171,App Opened,1,2024-09-06 00:03:00,,,,,
EVT1585,SES1171,Restaurant Viewed,2,2024-09-06 00:05:00,Faasos,Biryani,,,
EVT1586,SES1171,Menu Opened,3,2024-09-06 00:04:00,Box8,North Indian,,,
EVT1587,SES1171,Order Placed,5,2024-09-06 00:10:00,Box8,Desserts,785.72,,
EVT1588,SES1171,Payment Completed,6,2024-09-06 00:13:00,Dominos,Desserts,215.6,UPI,
EVT1589,SES1172,App Opened,1,2024-12-16 00:02:00,,,,,
EVT1590,SES1172,Restaurant Viewed,2,2024-12-16 00:02:00,Faasos,Chinese,,,
EVT1591,SES1172,Menu Opened,3,2024-12-16 00:07:00,Burger King,Chinese,,,
EVT1592,SES1172,Item Added to Cart,4,2024-12-16 00:09:00,Barbeque Nation,Pizza,,,
EVT1593,SES1172,Order Placed,5,2024-12-16 00:08:00,Chai Point,North Indian,345.43,,
EVT1594,SES1172,Payment Completed,6,2024-12-16 00:12:00,Wow Momo,Desserts,193.07,UPI,
EVT1595,SES1172,Order Delivered,7,2024-12-16 00:15:00,Chai Point,South Indian,360.07,Credit Card,28
EVT1596,SES1173,App Opened,1,2024-11-20 00:02:00,,,,,
EVT1597,SES1173,Restaurant Viewed,2,2024-11-20 00:05:00,McDonalds,Biryani,,,
EVT1598,SES1173,Order Delivered,7,2024-11-20 00:13:00,Chai Point,South Indian,673.7,Wallet,35
EVT1599,SES1174,App Opened,1,2024-01-24 00:03:00,,,,,
EVT1600,SES1174,Restaurant Viewed,2,2024-01-24 00:02:00,Dominos,Biryani,,,
EVT1601,SES1175,App Opened,1,2024-08-08 00:01:00,,,,,
